version;filename;loc;loc_touched;NR;NFix;NAuth;LOC_added;MAX_LOC_added;AVG_LOC_added
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java;83;83;1;_;0;83;83;83
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ImmutableValueHandler.java;95;95;1;_;0;95;95;95
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java;145;145;1;_;0;145;145;145
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSCollectionFieldStrategy.java;96;96;1;_;0;96;96;96
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java;149;149;1;_;0;149;149;149
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyCollection.java;231;231;1;_;0;231;231;231
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyMap.java;422;422;1;_;0;422;422;422
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MapTableFieldStrategy.java;174;174;1;_;0;174;174;174
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedBlobFieldStrategy.java;104;104;1;_;0;104;104;104
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedByteArrayFieldStrategy.java;93;93;1;_;0;93;93;93
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java;110;110;1;_;0;110;110;110
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedClobFieldStrategy.java;80;80;1;_;0;80;80;80
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java;258;258;1;_;0;258;258;258
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneClassStrategy.java;86;86;1;_;0;86;86;86
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneDiscriminatorStrategy.java;55;55;1;_;0;55;55;55
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneFieldStrategy.java;51;51;1;_;0;51;51;51
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneVersionStrategy.java;52;52;1;_;0;52;52;52
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NumberVersionStrategy.java;60;60;1;_;0;60;60;60
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdClassStrategy.java;46;46;1;_;0;46;46;46
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdValueHandler.java;81;81;1;_;0;81;81;81
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java;399;399;1;_;0;399;399;399
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveWrapperArrays.java;85;85;1;_;0;85;85;85
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionInverseKeyFieldStrategy.java;94;94;1;_;0;94;94;94
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionTableFieldStrategy.java;93;93;1;_;0;93;93;93
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java;730;730;1;_;0;730;730;730
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapInverseKeyFieldStrategy.java;167;167;1;_;0;167;167;167
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapTableFieldStrategy.java;167;167;1;_;0;167;167;167
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java;207;207;1;_;0;207;207;207
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java;311;311;1;_;0;311;311;311
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java;267;267;1;_;0;267;267;267
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StateComparisonVersionStrategy.java;321;321;1;_;0;321;321;321
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java;518;518;1;_;0;518;518;518
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StringFieldStrategy.java;256;256;1;_;0;256;256;256
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SubclassJoinDiscriminatorStrategy.java;162;162;1;_;0;162;162;162
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java;61;61;1;_;0;61;61;61
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassVersionStrategy.java;48;48;1;_;0;48;48;48
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/TimestampVersionStrategy.java;43;43;1;_;0;43;43;43
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/UntypedPCValueHandler.java;119;119;1;_;0;119;119;119
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ValueMapDiscriminatorStrategy.java;129;129;1;_;0;129;129;129
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/VerticalClassStrategy.java;151;151;1;_;0;151;151;151
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java;707;707;1;_;0;707;707;707
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ColumnIO.java;287;287;1;_;0;287;287;287
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Constraint.java;185;185;1;_;0;185;185;185
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java;278;278;1;_;0;278;278;278
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java;64;64;1;_;0;64;64;64
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java;143;143;1;_;0;143;143;143
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/FileSchemaFactory.java;100;100;1;_;0;100;100;100
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ForeignKey.java;684;684;1;_;0;684;684;684
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Index.java;82;82;1;_;0;82;82;82
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LazySchemaFactory.java;190;190;1;_;0;190;190;190
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LocalConstraint.java;184;184;1;_;0;184;184;184
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java;74;74;1;_;0;74;74;74
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/PrimaryKey.java;82;82;1;_;0;82;82;82
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ReferenceCounter.java;39;39;1;_;0;39;39;39
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java;259;259;1;_;0;259;259;259
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java;39;39;1;_;0;39;39;39
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java;944;944;1;_;0;944;944;944
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGroup.java;400;400;1;_;0;400;400;400
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java;62;62;1;_;0;62;62;62
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java;78;78;1;_;0;78;78;78
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java;1523;1523;1;_;0;1523;1523;1523
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schemas.java;232;232;1;_;0;232;232;232
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Sequence.java;206;206;1;_;0;206;206;206
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java;187;187;1;_;0;187;187;187
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java;689;689;1;_;0;689;689;689
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java;493;493;1;_;0;493;493;493
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java;53;53;1;_;0;53;53;53
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaParser.java;602;602;1;_;0;602;602;602
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaSerializer.java;442;442;1;_;0;442;442;442
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java;95;95;1;_;0;95;95;95
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java;846;846;1;_;0;846;846;846
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java;151;151;1;_;0;151;151;151
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java;93;93;1;_;0;93;93;93
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java;42;42;1;_;0;42;42;42
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java;35;35;1;_;0;35;35;35
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java;144;144;1;_;0;144;144;144
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java;3729;3729;1;_;0;3729;3729;3729
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory.java;592;592;1;_;0;592;592;592
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java;93;93;1;_;0;93;93;93
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/EmpressDictionary.java;171;171;1;_;0;171;171;171
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java;58;58;1;_;0;58;58;58
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FoxProDictionary.java;159;159;1;_;0;159;159;159
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java;310;310;1;_;0;310;310;310
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java;253;253;1;_;0;253;253;253
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InterbaseDictionary.java;115;115;1;_;0;115;115;115
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JDataStoreDictionary.java;112;112;1;_;0;112;112;112
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Join.java;190;190;1;_;0;190;190;190
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSet.java;403;403;1;_;0;403;403;403
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSyntaxes.java;39;39;1;_;0;39;39;39
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins.java;72;72;1;_;0;72;72;72
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java;912;912;1;_;0;912;912;912
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MergedResult.java;533;533;1;_;0;533;533;533
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java;166;166;1;_;0;166;166;166
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java;1012;1012;1;_;0;1012;1012;1012
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PointbaseDictionary.java;124;124;1;_;0;124;124;124
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java;376;376;1;_;0;376;376;376
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java;430;430;1;_;0;430;430;430
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java;35;35;1;_;0;35;35;35
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java;572;572;1;_;0;572;572;572
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/ResultSetResult.java;488;488;1;_;0;488;488;488
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java;520;520;1;_;0;520;520;520
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java;941;941;1;_;0;941;941;941
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManager.java;71;71;1;_;0;71;71;71
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManagerImpl.java;254;254;1;_;0;254;254;254
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java;609;609;1;_;0;609;609;609
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java;112;112;1;_;0;112;112;112
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java;43;43;1;_;0;43;43;43
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactoryImpl.java;60;60;1;_;0;60;60;60
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java;124;124;1;_;0;124;124;124
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SecondaryRow.java;184;184;1;_;0;184;184;184
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java;681;681;1;_;0;681;681;681
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java;122;122;1;_;0;122;122;122
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java;2835;2835;1;_;0;2835;2835;2835
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java;33;33;1;_;0;33;33;33
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java;298;298;1;_;0;298;298;298
0.9.0;openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java;76;76;1;_;0;76;76;76
0.9.0;openjpa-kernel-4/src/main/java/org/apache/openjpa/util/ProxyGregorianCalendar4.java;60;60;1;_;0;60;60;60
0.9.0;openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java;193;193;1;_;0;193;193;193
0.9.0;openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCEnhancerAgent.java;68;68;1;_;0;68;68;68
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreBrokerFactory.java;138;138;1;_;0;138;138;138
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java;518;518;1;_;0;518;518;518
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/ant/MetaDataToolTask.java;87;87;1;_;0;87;87;87
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask.java;88;88;1;_;0;88;88;88
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/AutoDetachValue.java;71;71;1;_;0;71;71;71
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java;91;91;1;_;0;91;91;91
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java;139;139;1;_;0;139;139;139
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/DetachOptions.java;157;157;1;_;0;157;157;157
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java;1364;1364;1;_;0;1364;1364;1364
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java;1433;1433;1;_;0;1433;1433;1433
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersion.java;140;140;1;_;0;140;140;140
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/ProductDerivation.java;63;63;1;_;0;63;63;63
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/ProductDerivations.java;128;128;1;_;0;128;128;128
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/RemoteCommitProviderValue.java;139;139;1;_;0;139;139;139
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/conf/SeqValue.java;46;46;1;_;0;46;46;46
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java;439;439;1;_;0;439;439;439
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache.java;319;319;1;_;0;319;319;319
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/Caches.java;55;55;1;_;0;55;55;55
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentDataCache.java;150;150;1;_;0;150;150;150
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentQueryCache.java;137;137;1;_;0;137;137;137
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java;258;258;1;_;0;258;258;258
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java;74;74;1;_;0;74;74;74
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java;87;87;1;_;0;87;87;87
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java;32;32;1;_;0;32;32;32
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataGenerator.java;232;232;1;_;0;232;232;232
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl.java;145;145;1;_;0;145;145;145
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheScheduler.java;242;242;1;_;0;242;242;242
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java;593;593;1;_;0;593;593;593
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java;333;333;1;_;0;333;333;333
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java;216;216;1;_;0;216;216;216
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationEvent.java;62;62;1;_;0;62;62;62
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java;30;30;1;_;0;30;30;30
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java;135;135;1;_;0;135;135;135
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java;672;672;1;_;0;672;672;672
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryKey.java;465;465;1;_;0;465;465;465
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java;64;64;1;_;0;64;64;64
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedEvent.java;49;49;1;_;0;49;49;49
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java;30;30;1;_;0;30;30;30
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java;173;173;1;_;0;173;173;173
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java;79;79;1;_;0;79;79;79
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java;56;56;1;_;0;56;56;56
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java;36;36;1;_;0;36;36;36
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java;46;46;1;_;0;46;46;46
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/ee/WLSManagedRuntime.java;48;48;1;_;0;48;48;48
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java;1455;1455;1;_;0;1455;1455;1455
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java;529;529;1;_;0;529;529;529
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java;138;138;1;_;0;138;138;138
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java;529;529;1;_;0;529;529;529
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldConsumer.java;72;72;1;_;0;72;72;72
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldManager.java;24;24;1;_;0;24;24;24
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldSupplier.java;72;72;1;_;0;72;72;72
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java;1067;1067;1;_;0;1067;1067;1067
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java;3525;3525;1;_;0;3525;3525;3525
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java;254;254;1;_;0;254;254;254
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable.java;91;91;1;_;0;91;91;91
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/enhance/StateManager.java;281;281;1;_;0;281;281;281
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractLifecycleListener.java;81;81;1;_;0;81;81;81
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractRemoteCommitProvider.java;67;67;1;_;0;67;67;67
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractTransactionListener.java;70;70;1;_;0;70;70;70
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/AttachListener.java;34;34;1;_;0;34;34;34
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/BeanLifecycleCallbacks.java;69;69;1;_;0;69;69;69
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/BeginTransactionListener.java;33;33;1;_;0;33;33;33
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/CallbackModes.java;50;50;1;_;0;50;50;50
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/ClearListener.java;35;35;1;_;0;35;35;35
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/DeleteListener.java;35;35;1;_;0;35;35;35
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/DetachListener.java;34;34;1;_;0;34;34;34
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/DirtyListener.java;45;45;1;_;0;45;45;45
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/EndTransactionListener.java;70;70;1;_;0;70;70;70
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/ExceptionOrphanedKeyAction.java;39;39;1;_;0;39;39;39
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/FlushTransactionListener.java;40;40;1;_;0;40;40;40
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/JMSRemoteCommitProvider.java;271;271;1;_;0;271;271;271
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleCallbacks.java;36;36;1;_;0;36;36;36
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEvent.java;185;185;1;_;0;185;185;185
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleEventManager.java;583;583;1;_;0;583;583;583
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/LifecycleListener.java;28;28;1;_;0;28;28;28
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/LoadListener.java;35;35;1;_;0;35;35;35
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/LogOrphanedKeyAction.java;104;104;1;_;0;104;104;104
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/MethodLifecycleCallbacks.java;110;110;1;_;0;110;110;110
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/NoneOrphanedKeyAction.java;34;34;1;_;0;34;34;34
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/OrphanedKeyAction.java;40;40;1;_;0;40;40;40
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/PersistListener.java;34;34;1;_;0;34;34;34
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEvent.java;183;183;1;_;0;183;183;183
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitEventManager.java;221;221;1;_;0;221;221;221
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitListener.java;57;57;1;_;0;57;57;57
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/RemoteCommitProvider.java;59;59;1;_;0;59;59;59
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/SingleJVMRemoteCommitProvider.java;61;61;1;_;0;61;61;61
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/StoreListener.java;35;35;1;_;0;35;35;35
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/TCPRemoteCommitProvider.java;888;888;1;_;0;888;888;888
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEvent.java;153;153;1;_;0;153;153;153
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionEventManager.java;126;126;1;_;0;126;126;126
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/event/TransactionListener.java;29;29;1;_;0;29;29;29
0.9.0;openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AbstractBrokerFactory.java;653;653;1;_;0;653;653;653
